Date,Time,Alt(m),VSpd(m/s),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),Curr(A),Capa(mAh),Bat%(%),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-08-08,13:29:08.200,35.5,-3.0,-72,-74,100,10,0,8,10,-71,100,10,11.9,0.0,0,0,7,-263,-1024,-670,9,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1500,1371,1418,2012,1335,1404,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:08.700,35.8,0.1,-77,-82,100,10,0,8,10,-79,100,10,11.9,0.0,0,0,7,4,-1024,-7,8,-1024,-3,-561,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1429,1530,1518,2012,1533,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:09.200,36.2,0.9,-85,-94,100,9,0,8,25,-78,100,10,11.9,0.0,0,0,7,4,-1024,-8,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1429,1530,1518,2012,1533,1519,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:09.700,36.4,0.0,-79,-94,100,11,0,8,10,-73,100,11,11.9,0.0,0,0,7,-1,-1024,-7,8,-1024,-3,-561,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1430,1530,1518,2012,1533,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:10.200,34.5,-3.1,-77,-94,100,10,0,8,10,-75,100,9,12.0,0.0,0,0,7,-372,-1024,-6,8,-1024,-3,-561,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1533,1530,1518,2012,1534,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:10.700,33.9,-1.3,-74,-94,100,11,0,8,10,-74,100,10,12.0,0.0,0,0,7,5,-1024,-6,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1428,1530,1518,2012,1534,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:11.200,34.0,-0.3,-75,-94,100,11,0,8,10,-68,100,11,11.9,0.0,0,0,-83,0,-1024,-180,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1491,1429,1486,1491,2012,1482,1490,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:11.700,33.4,-1.0,-76,-95,100,9,0,8,10,-74,100,10,11.9,0.0,0,0,7,-2,-1024,-341,9,-1024,-3,-561,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1430,1448,1467,2012,1434,1461,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:12.200,32.8,-1.0,-74,-95,100,11,0,8,10,-70,100,11,11.9,0.0,0,0,7,5,-1024,-7,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1428,1530,1518,2012,1533,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:12.700,32.0,-1.5,-73,-95,100,11,0,8,10,-69,100,11,11.9,0.0,0,0,7,-135,-1024,-8,8,-1024,-3,-561,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1463,1530,1518,2012,1533,1519,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:13.200,30.9,-2.1,-78,-83,100,8,1,8,25,-76,100,10,11.9,0.0,0,0,7,-329,-1024,-272,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1519,1465,1478,2012,1455,1474,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:13.700,30.1,-1.4,-82,-84,99,9,1,8,10,-77,100,10,11.9,0.0,0,0,8,-25,-1024,-12,8,-1024,-4,-561,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1436,1529,1517,2012,1532,1519,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:14.200,30.4,0.2,-77,-85,100,11,0,8,10,-74,100,11,11.9,0.0,0,0,7,4,-1024,724,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1429,1730,1640,2012,1755,1650,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:14.700,30.5,0.9,-83,-83,100,10,1,8,10,-80,100,10,11.9,0.0,0,0,7,5,-1024,-6,8,-1024,-4,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1428,1530,1518,2012,1534,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:15.200,30.2,-0.4,-83,-85,100,-2,1,8,250,-86,100,9,11.9,0.0,0,0,7,4,-1024,-8,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1429,1530,1518,2012,1533,1519,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:15.700,30.1,-0.1,-80,-85,99,10,0,8,10,-78,100,9,11.9,0.0,0,0,7,5,-1024,-8,8,-1024,-3,-561,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1428,1530,1518,2012,1533,1519,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:16.200,29.9,-0.6,-81,-85,98,9,0,8,10,-76,100,10,12.0,0.0,0,0,7,3,-1024,-8,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1429,1530,1518,2012,1533,1519,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:16.700,29.6,-0.4,-82,-79,99,9,1,8,10,-77,100,11,12.0,0.0,0,0,7,0,-1024,64,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1429,1549,1530,2012,1555,1532,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:17.200,29.0,-1.0,-82,-75,100,10,1,8,10,-67,100,10,11.9,0.0,0,0,7,5,-1024,415,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1428,1643,1587,2012,1659,1594,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:17.700,28.3,-1.3,-82,-76,100,10,1,8,10,-74,100,11,11.9,0.0,0,0,7,5,-1024,-6,8,-1024,-3,-561,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1428,1530,1518,2012,1534,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:18.200,27.9,-1.3,-82,-73,100,10,1,8,10,-68,100,10,12.0,0.0,0,0,7,5,-1024,-6,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1428,1530,1518,2012,1534,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:18.700,27.5,-0.9,-82,-75,100,10,1,8,10,-70,100,12,12.0,0.0,0,0,7,5,-1024,-6,8,-1024,-3,-561,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1428,1530,1518,2012,1534,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:19.200,26.4,-1.7,-82,-75,100,11,1,8,10,-68,100,10,12.0,0.0,0,0,7,4,-1024,-6,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1429,1530,1518,2012,1534,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:19.700,25.9,-1.4,-75,-79,100,11,0,8,10,-67,100,12,12.0,0.0,0,0,7,4,-1024,-7,8,-1024,-4,-560,-659,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1429,1530,1518,2012,1533,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:20.200,25.1,-2.4,-77,-79,100,11,0,8,10,-67,100,11,12.0,0.0,0,0,7,2,-1024,-6,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1429,1530,1518,2012,1534,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:20.700,26.2,1.6,-74,-79,100,11,0,8,10,-72,100,10,12.0,0.0,0,0,7,5,-1024,-6,8,-1024,-3,-561,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1428,1530,1518,2012,1534,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:21.200,26.3,0.6,-76,-79,100,11,0,8,10,-76,100,11,12.0,0.0,0,0,8,4,-1024,-12,8,-1024,-3,-561,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1429,1529,1517,2012,1532,1519,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:21.700,27.1,1.5,-77,-79,100,11,0,8,10,-66,100,10,12.0,0.0,0,0,7,5,-1024,-6,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1428,1530,1518,2012,1534,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:22.200,27.6,1.4,-70,-79,100,12,0,8,10,-66,100,10,12.0,0.0,0,0,7,5,-1024,-6,8,-1024,-3,-561,-659,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1428,1530,1518,2012,1534,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:22.700,27.8,0.5,-69,-79,100,10,0,8,10,-63,100,11,12.0,0.0,0,0,7,2,-1024,-5,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1429,1530,1518,2012,1534,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:23.200,27.4,-0.7,-69,-79,100,10,0,8,10,-63,100,11,11.9,0.0,0,0,7,1,-1024,-6,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1429,1530,1518,2012,1534,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:23.700,26.5,-2.3,-67,-79,100,11,0,8,10,-62,100,11,11.9,0.0,0,0,7,-73,-1024,-6,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1448,1530,1518,2012,1534,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:24.200,24.7,-3.4,-66,-79,100,10,0,8,10,-65,100,11,12.0,0.0,0,0,7,-187,-1024,-8,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1477,1530,1518,2012,1533,1519,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:24.700,24.0,-2.0,-71,-76,100,11,0,8,10,-61,100,11,12.0,0.0,0,0,7,4,-1024,-5,8,-1024,-4,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1429,1530,1518,2012,1534,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:25.200,23.9,-0.7,-68,-76,100,11,0,8,10,-60,100,10,12.0,0.0,0,0,7,-1,-1024,-5,8,-1024,-4,-561,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1430,1530,1518,2012,1534,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:25.700,24.5,0.7,-67,-76,100,12,0,8,10,-62,100,11,12.0,0.0,0,0,7,6,-1024,-8,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1428,1530,1518,2012,1533,1519,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:26.200,25.1,0.8,-71,-76,100,11,0,8,10,-68,100,11,12.0,0.0,0,0,7,3,-1024,-9,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1429,1530,1518,2012,1533,1519,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:26.700,25.3,0.5,-73,-74,100,11,1,8,10,-70,100,11,12.0,0.0,0,0,7,2,-1024,-9,8,-1024,-3,-560,-659,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1429,1530,1518,2012,1533,1519,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:27.200,25.2,0.0,-73,-74,100,11,1,8,10,-67,100,12,12.0,0.0,0,0,7,4,-1024,-7,8,-1024,-3,-561,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1429,1530,1518,2012,1533,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:27.700,24.8,-0.8,-73,-74,100,11,1,8,10,-70,100,11,12.0,0.0,0,0,7,-98,-1024,-9,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1454,1530,1518,2012,1533,1519,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:28.200,24.1,-1.1,-73,-75,100,10,1,8,10,-71,100,12,12.0,0.0,0,0,7,-204,-1024,-7,8,-1024,-3,-561,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1482,1530,1518,2012,1533,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:28.700,23.3,-1.6,-69,-78,100,11,0,8,10,-67,100,11,12.0,0.0,0,0,6,3,-1024,-6,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1429,1530,1518,2012,1534,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:29.200,22.6,-1.3,-74,-74,100,10,1,8,10,-70,100,11,12.0,0.0,0,0,9,-420,-1024,-125,8,-1024,-4,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1548,1499,1499,2012,1499,1499,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:29.700,22.1,-0.6,-75,-78,100,9,0,8,10,-71,100,10,12.0,0.0,0,0,14,-95,-1024,-288,8,-1024,-3,-560,-659,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1516,1453,1461,1475,2012,1449,1471,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:30.200,22.0,-0.1,-80,-78,100,6,1,8,10,-79,96,11,11.9,0.0,0,0,6,-339,-1024,-665,9,-1024,-3,-561,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1514,1523,1372,1418,2012,1336,1405,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:30.700,22.4,0.5,-84,-80,96,10,0,8,50,-84,100,10,11.9,0.0,0,0,25,-328,-204,566,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1518,1489,1684,1612,2012,1704,1620,1260,1701,1373,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:31.200,22.3,0.1,-83,-80,98,10,1,8,10,-73,100,10,11.9,0.0,0,0,5,2,729,5,8,-1024,-3,-561,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1513,1372,1536,1522,2012,1540,1524,1260,1701,1839,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:31.700,22.0,-1.3,-88,-85,100,9,1,8,10,-79,100,9,11.9,0.0,0,0,5,-444,1024,-5,8,-1024,-4,-561,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1513,1480,1530,1518,2012,1534,1520,1260,1701,1986,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:32.200,24.1,2.4,-88,-83,100,11,1,8,25,-77,100,11,11.7,0.0,0,0,5,-816,1024,-13,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1513,1624,1528,1517,2012,1532,1519,1260,1701,1986,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:32.700,25.7,4.1,-88,-84,100,11,1,8,10,-73,100,11,11.7,0.0,0,0,5,3,1024,-7,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1513,1362,1530,1518,2012,1533,1520,1260,1701,1986,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:33.200,29.7,6.1,-80,-83,99,11,0,8,10,-75,100,12,11.7,0.0,0,0,5,-1,1024,-10,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1513,1363,1529,1518,2012,1532,1519,1260,1701,1986,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:33.700,31.4,2.8,-82,-83,100,6,0,8,10,-85,100,8,11.7,0.0,0,0,5,-561,1024,-115,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1513,1520,1501,1500,2012,1501,1501,1260,1701,1986,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:34.200,35.9,7.7,-80,-83,99,10,0,8,10,-74,100,10,11.6,0.0,0,0,4,4,1024,-6,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1513,1362,1530,1518,2012,1534,1520,1260,1701,1986,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:34.700,38.7,5.2,-80,-83,100,10,0,8,10,-76,100,11,11.6,0.0,0,0,4,-209,1024,-126,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1513,1414,1499,1499,2012,1499,1499,1260,1701,1986,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:35.200,39.7,2.7,-82,-83,100,11,0,8,10,-78,100,9,11.6,0.0,0,0,5,-657,1024,-15,8,-1024,-4,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1513,1557,1528,1517,2012,1531,1518,1260,1701,1986,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:35.700,42.4,5.2,-83,-81,99,9,1,8,10,-76,100,10,11.6,0.0,0,0,4,-5,1024,543,8,-1024,-4,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1513,1364,1677,1608,2012,1697,1616,1260,1701,1986,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:36.200,45.4,5.9,-83,-82,99,9,1,8,10,-79,100,10,11.6,0.0,0,0,5,-410,1024,265,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1513,1469,1603,1563,2012,1614,1567,1260,1701,1986,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:36.700,47.6,4.8,-83,-82,100,9,1,8,10,-76,100,10,11.6,0.0,0,0,5,-186,1024,978,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1513,1409,1794,1679,2012,1826,1692,1260,1701,1986,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:37.200,48.8,3.0,-83,-83,100,10,1,8,10,-76,100,10,11.6,0.0,0,0,5,-519,1024,373,8,-1024,-3,-560,-659,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1513,1505,1632,1580,2012,1646,1586,1260,1701,1986,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:37.700,50.2,2.9,-83,-80,100,11,1,8,10,-76,100,10,11.6,0.0,0,0,5,-607,1024,-5,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1513,1537,1530,1518,2012,1534,1520,1260,1701,1986,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:38.200,53.4,5.6,-83,-78,100,10,1,8,10,-73,96,11,11.6,0.0,0,0,5,2,1024,-6,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1513,1362,1530,1518,2012,1534,1520,1260,1701,1986,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:38.700,55.9,4.6,-83,-81,100,11,1,8,10,-74,96,10,11.6,0.0,0,0,5,-219,1024,-4,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1513,1417,1531,1519,2012,1534,1520,1260,1701,1986,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:29:39.200,57.8,3.6,-83,-82,100,5,1,8,50,-77,100,6,11.6,0.0,0,0,5,0,1024,-5,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1513,1363,1530,1518,2012,1534,1520,1260,1701,1986,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
